index,department,organization,notice,company,part,apply_start,apply_end,object,overview,tag,filename,budget,deadline
770,고용노동부,노사발전재단,2022년 1차 근무혁신 인센티브제 참여 신청 공고,중소기업,인력,2022-03-14,2022-04-15,고용환경개선,"중소ㆍ중견기업의 적극적인 근무혁신 및 일ㆍ생활 균형의 고용환경 조성을 위하여 근무혁신 우수기업을 선정하고 인센티브를 부여해 드리는 사업입니다.☞ 고용보험법 시행령 제12조에서 정한 우선지원 대상기업, 중견기업☞ 감독ㆍ조사 면제, 정부 지원사업 참여 시 우대, 기업 홍보, 금융상 우대 등 인센티브 등 지원","인력,경영,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,2022,고용노동부,노사발전재단",2022년_근무혁신인센티브제_참여기업_신청 공고문(1차).pdf,"컨설팅, 인력 등 지원",모집종료
771,대구광역시,대구상공회의소,[대구] 달성군 2022년 중소기업 일가정 양립 환경조성 지원사업 공고,중소기업,인력,2022-03-14,2022-04-15,고용유지,달성군 중소기업을 대상으로 근로자의 사기진작에 도움을 주고자 일과 가정의 삶이 조화되는 워라밸 문화와 가족 친화적 직장 환경 조성을 지원해 드리는 사업입니다.☞ 대구광역시 달성군 소재 중소기업☞ 기업당 최대 4백만원 지원,"인력,경영,대구,2022,대구광역시,대구상공회의소,달성군,워라밸,가족친화",[대구] 달성군 2022년 중소기업 일가정 양립 환경조성 지원사업 공고.pdf,4백만원,모집종료
772,경상남도,경남여성새로일하기센터,[경남] 2022년 기업 환경개선 사업 참여 기업체 지원대상 기업 모집 공고,중소기업,인력,2022-03-14,2022-04-08,국내일반인력,"여성일자리 창출 및 취업자의 지속적 고용 유지를 위하여 여성친화 기업문화 조성에 앞장 선 우수기업을 선발, 고용환경 개선자금을 지원해 드리는 사업입니다.☞ 새일센터를 통한 취업자가 있으며, 상시근로자 수 5~300인 미만의 가족친화인증 업체☞ 1개 사업장당 최대 5백만원 한도 지원","인력,경영,경남,2022,여성,경상남도,가족친화인증,경남여성새로일하기센터,여성친화",[경남] 2022년 기업 환경개선 사업 참여 기업체 지원대상 기업 모집 공고.hwp,5백만원,모집종료
773,서울특별시,서울경제진흥원,2022년 청년취업사관학교(SeSAC) 배출인재 인재매칭 관심기업 등록 공고,중소기업,인력,2022-03-11,2022-04-08,국내일반인력,"우수기업과 SW개발자 및 디지털전환 인재간 매칭을 위하여 청년취업사관학교 교육(수료)생에 대한 인재매칭 관심기업을 모집합니다.☞ SW 및 디지털전환 인재 양성에 관심이 있는 기업 ☞ 기업별 맞춤 인재정보, 수료생-기업 매칭데이 참여기회 지원","인력,서울,2022,서울산업진흥원,서울특별시,SW",청년취업사관학교 인매재칭 관심기업 등록 안내.hwp,"컨설팅, 인력 등 지원",모집종료
774,강원도,강원도사회적경제지원센터,[강원] 2022년 사회혁신 활동가 일 경험 지원(강원 JOBs) 참여기업 모집 공고,중소기업,인력,2022-03-14,2022-03-27,고용유지,강원 도내 사회적경제 관련 기업을 대상으로 취업자에게 능동적인 진로설계와 직업역량 강화를 돕기 위해 참여자 연계시 활동비를 지원해 드리는 사업입니다.☞ 강원 도내 사회적경제 관련 기업☞ 참여자 연계시 5개월간 활동비 지원,"인력,경영,강원,2022,강원도,사회적경제기업,강원도사회적경제지원센터",「2022 사회혁신 활동가 일 경험 지원강원JOBs」참여기업 모집 공고문.hwp,"컨설팅, 인력 등 지원",모집종료
775,경상북도,경상북도경제진흥원,[경북] 2022년 주력산업분야 청년일자리 지원사업 참여기업 추가모집 공고,중소기업,인력,2022-03-11,2022-03-29,국내일반인력,"경상북도 주력산업분야 중소기업의 성장주도 및 경쟁력 강화를 위하여 인건비, 청년 직무교육 및 네트워킹 등을 지원해 드리는 사업입니다.☞ 경상북도 주력산업분야의 중소기업☞ 실수령 인건비의 90%(최대 180만원/월), 참여청년 지역정착지원금 등 지원","인력,경북,중소기업,2022,경상북도,경상북도경제진흥원",경상북도 주력산업분야 청년 일자리 지원사업 추가공고문.pdf,180만원,모집종료
776,울산광역시,직접수행,[울산] 2022년 중장년 취업지원 사업 참여기업 모집 공고,중소기업,인력,예산 소진시까지,-,고용유지,조기종료 자동처리,"인력,울산,중소기업,2022,인건비,울산광역시,중장년,취업,구직,고용안정",2022년 중장년 취업지원 사업 참여기업 모집 공고.hwp,"컨설팅, 인력 등 지원",모집종료
777,경상북도,구미전자정보기술원,[경북] 2022년 특화산업 선도형 청년인재 일자리 지원사업 추가모집 공고,중소기업,인력,예산 소진시까지,-,고용유지,조기종료 자동처리,"인력,경북,2022,경상북도,일자리,중소,인건비,중견,구미전자정보기술원,청년인재,특화산업",특화산업 선도형 청년인재 일자리 지원사업 추가 모집 공고.pdf,"컨설팅, 인력 등 지원",모집종료
778,산업통상자원부,한국원자력산업협회,2022년 상반기 퇴직자ㆍ재직자 경력전환 지원 경력인력교육생 모집 공고(원자력생태계 지원사업),중소기업,인력,상반기 접수,-,고용유지,조기종료 자동처리,"인력,경영,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,2022,산업통상자원부,한국원자력산업협회,원자력",2022년 퇴직자 재직자 경력전환 지원 경력인력 모집 안내문.pdf,"컨설팅, 인력 등 지원",모집종료
779,광주광역시,한국광산업진흥회,[광주] 북구 광융합산업 맞춤인재 육성 프로젝트 지원사업 참여기업 모집 공고(지역주도형 청년 일자리 사업),중소기업,인력,2022-03-07,2022-03-21,국내일반인력,"광주광역시 북구 내 광융합산업 분야 일자리 제공을 통해 고용 환경 안정화에 기여하고자 기업-청년 일자리 매칭 및 인건비 등을 지원해 드리는 사업입니다.☞ 광주광역시 북구 소재 광융합산업 분야 중소기업☞ 인건비 월 최대 180만원, 9개월간 지원","인력,광주,교육,2022,일자리,컨설팅,중소,광주광역시,인건비,광업,북구,청년고용,광융합,한국광산업진흥회",2022년 지역주도형 청년일자리사업 광융합산업 맞춤인재 육성 프로젝트 지원사업.hwp,월 180만원,모집종료
780,고용노동부,한국고용정보원,2022년 국민취업지원제도 일경험 프로그램 지원사업 공고,중소기업,인력,예산 소진시까지,-,고용유지,조기종료 자동처리,"인력,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,2022,고용노동부,인건비,기업,지원금,4대보험료",2022년 국민취업지원제도 일경험 프로그램 지원사업 공고.jpg,"컨설팅, 인력 등 지원",모집종료
781,산업통상자원부,한국원자력산업협회,2022년 상반기 원자력생태계 지원사업(퇴직자ㆍ재직자 경력전환) 참여기업 모집 공고,중소기업,인력,상반기 접수,-,고용유지,조기종료 자동처리,"인력,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,중소기업,2022,산업통상자원부,재직자,인건비,한국원자력산업협회,퇴직자,경력전환,인력채용",2022년 퇴직자 재직자 경력전환 지원 참여기업 모집 공고.pdf,"컨설팅, 인력 등 지원",모집종료
782,대전광역시,대전일자리경제진흥원,[대전] 2022년 영세 소상공인 인건비 지원사업 공고(코로나19),소상공인,인력,예산 소진시까지,-,고용유지,조기종료 자동처리,"인력,경영,대전,소상공인,2022,대전광역시,대전일자리경제진흥원,영세",22년+영세소상공인+인건비지원계획+공고.pdf,"컨설팅, 인력 등 지원",모집종료
783,고용노동부,한국고용정보원,2022년 고용노동부 선정 강소기업 신청 접수 공고,중소기업,인력,2022-02-25,2022-03-11,국내일반인력,"청년에 대한 기업정보 제공 강화 및 중소기업 인식개선을 위해 '강소기업'으로 선정하여 기업정보 제공, 채용지원서비스, 재정ㆍ금융 지원 우대, 선정ㆍ선발 우대 등을 지원해 드리는 사업입니다. ☞ 고용보험법상 ‘우선지원대상기업’(대기업 제외)으로 규모는 작지만 경쟁력을 갖춘 기업으로서 청년들이 선호할 만한 근로조건을 갖추고 있어 추천할 만한 기업 ☞ 고용노동부 선정 '강소기업' 지정, 기업정보 제공, 채용지원서비스, 재정ㆍ금융 지원 우대, 선정ㆍ선발 우대 등 혜택 적용","인력,내수,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,강소기업,2022,고용노동부,한국고용정보원,청년강소",2022년 강소기업 신청공고문.hwp,"컨설팅, 인력 등 지원",모집종료
784,문화체육관광부,한국콘텐츠진흥원,2022년 방송영상콘텐츠 제작인력 지원사업 공고(코로나19),중소기업,인력,2022-03-14,2022-09-30,고용유지,예산소진,"인력,경영,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,2022,문화체육관광부,한국콘텐츠진흥원,인건비,방송영상제작사",2022년 방송영상콘텐츠 제작인력 지원사업 공고문.pdf,"컨설팅, 인력 등 지원",모집종료
785,중소벤처기업부,벤처기업협회,2022년 1차 벤처기업 공동채용사업 참여기업 모집 공고,벤처기업,인력,2022-03-07,2022-03-18,고용유지,"벤처기업의 인력난 해소와 우수 인력의 유입 및 촉진을 위하여 공동채용관을 구성하여 기업채용공고 게재, 홍보기사 게재, 기업 소개 동영상 제작 등을 지원해 드리는 사업입니다.☞ 국내 벤처기업인증을 받은 기업 ☞ 기업채용공고 게재, 인재 추천, 기업 소개 동영상 제작 등 지원","인력,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,2022,중소벤처기업부,벤처기업,벤처기업협회",2022년 제1차 벤처기업 공동채용사업 참여기업 모집.jpg,"컨설팅, 인력 등 지원",모집종료
786,농림축산식품부,한국농수산식품유통공사,2022년 식품외식기업 인턴십 지원사업 참가기업 모집 연장 공고,중소기업,인력,2022-03-03,2022-03-11,국내일반인력,"청년의 식품분야 기업체험을 통해 직업탐색 및 현장 실무경험 기회를 제공하고 식품분야 진출기반 마련으로 청년 일자리 저변확대를 도모하고자 미취업 청년을 인턴으로 채용 시 인건비 및 추가 인센티브를 지원해 드리는 사업입니다.☞ 식품ㆍ외식기업☞ 인건비 1인당 95만원, 최대 3개월 지원","인력,경영,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,2022,농림축산식품부,식품,한국농수산식품유통공사,인건비,외식기업",2022년 식품외식기업 인턴십 모집공고문(연장).pdf,1인당 95만원,모집종료
787,고용노동부,노사발전재단,2022년 노사문화 우수기업 및 대상 선정계획 안내,중소기업,인력,부문별 상이,-,고용유지,조기종료 자동처리,"인력,내수,경영,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,2022,고용노동부,노사발전재단",2022년 노사문화 우수기업 대상 선정 계획.hwp,"컨설팅, 인력 등 지원",모집종료
788,고용노동부,직접수행,2022년 5차 긴급 고용안정지원금(특고ㆍ프리랜서 고용안정지원금) 시행 공고,중소기업,인력,2022-03-07,2022-03-11,고용유지,코로나19 장기화로 인해 여전히 생계의 어려움을 겪고 있는 특수형태근로종사자의 생계 안정을 위해 고용안정지원금을 드리는 사업입니다.☞ 특수형태근로종사자(프리랜서) ☞ 50만원 지원,"인력,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,2022,고용노동부,한국고용정보원",5차 긴급 고용안정지원금 시행 공고.hwp,50만원,모집종료
